name,year,value,lastValue,tcolour
Callaghan,680,2,2,#ee3224
Callaghan,690,2,2,#ee3224
Callaghan,700,2,2,#ee3224
Callaghan,710,2,2,#ee3224
Callaghan,720,2,2,#ee3224
Callaghan,730,2,2,#ee3224
Callaghan,740,2,2,#ee3224
Callaghan,750,2,2,#ee3224
Callaghan,760,2,2,#ee3224
Callaghan,770,2,2,#ee3224
Callaghan,780,2,2,#ee3224
Callaghan,790,2,2,#ee3224
Callaghan,800,2,2,#ee3224
Callaghan,810,2,2,#ee3224
Callaghan,820,2,2,#ee3224
Callaghan,830,2,2,#ee3224
Callaghan,840,2,2,#ee3224
Callaghan,850,2,2,#ee3224
Callaghan,860,2,2,#ee3224
Callaghan,870,2,2,#ee3224
Callaghan,880,2,2,#ee3224
Callaghan,890,2,2,#ee3224
Callaghan,900,2,2,#ee3224
Callaghan,910,2,2,#ee3224
Callaghan,920,2,2,#ee3224
Callaghan,930,2,2,#ee3224
Callaghan,940,2,2,#ee3224
Callaghan,950,2,2,#ee3224
Callaghan,960,3,2,#ee3224
Callaghan,970,3,3,#ee3224
Callaghan,980,3,3,#ee3224
Callaghan,990,3,3,#ee3224
Callaghan,1000,3,3,#ee3224
Thatcher,10,0,0,#ffb703
Thatcher,20,0,0,#ffb703
Thatcher,30,0,0,#ffb703
Thatcher,40,0,0,#ffb703
Thatcher,50,0,0,#ffb703
Thatcher,60,0,0,#ffb703
Thatcher,70,0,0,#ffb703
Thatcher,80,0,0,#ffb703
Thatcher,90,0,0,#ffb703
Thatcher,100,0,0,#ffb703
Thatcher,110,0,0,#ffb703
Thatcher,120,0,0,#ffb703
Thatcher,130,0,0,#ffb703
Thatcher,140,0,0,#ffb703
Thatcher,150,0,0,#ffb703
Thatcher,160,0,0,#ffb703
Thatcher,170,0,0,#ffb703
Thatcher,180,0,0,#ffb703
Thatcher,190,0,0,#ffb703
Thatcher,200,0,0,#ffb703
Thatcher,210,0,0,#ffb703
Thatcher,220,0,0,#ffb703
Thatcher,230,0,0,#ffb703
Thatcher,240,0,0,#ffb703
Thatcher,250,0,0,#ffb703
Thatcher,260,0,0,#ffb703
Thatcher,270,0,0,#ffb703
Thatcher,280,0,0,#ffb703
Thatcher,290,0,0,#ffb703
Thatcher,300,0,0,#ffb703
Thatcher,310,0,0,#ffb703
Thatcher,320,0,0,#ffb703
Thatcher,330,0,0,#ffb703
Thatcher,340,0,0,#ffb703
Thatcher,350,0,0,#ffb703
Thatcher,360,0,0,#ffb703
Thatcher,370,0,0,#ffb703
Thatcher,380,0,0,#ffb703
Thatcher,390,0,0,#ffb703
Thatcher,400,0,0,#ffb703
Thatcher,410,0,0,#ffb703
Thatcher,420,0,0,#ffb703
Thatcher,430,0,0,#ffb703
Thatcher,440,0,0,#ffb703
Thatcher,450,0,0,#ffb703
Thatcher,460,0,0,#ffb703
Thatcher,470,0,0,#ffb703
Thatcher,480,0,0,#ffb703
Thatcher,490,0,0,#ffb703
Thatcher,500,0,0,#ffb703
Thatcher,510,0,0,#ffb703
Thatcher,520,0,0,#ffb703
Thatcher,530,0,0,#ffb703
Thatcher,540,0,0,#ffb703
Thatcher,550,0,0,#ffb703
Thatcher,560,0,0,#ffb703
Thatcher,570,0,0,#ffb703
Thatcher,580,0,0,#ffb703
Thatcher,590,0,0,#ffb703
Thatcher,600,0,0,#ffb703
Thatcher,610,0,0,#ffb703
Thatcher,620,0,0,#ffb703
Thatcher,630,0,0,#ffb703
Thatcher,640,0,0,#ffb703
Thatcher,650,0,0,#ffb703
Thatcher,660,0,0,#ffb703
Thatcher,670,0,0,#ffb703
Thatcher,680,0,0,#ffb703
Thatcher,690,0,0,#ffb703
Thatcher,700,0,0,#ffb703
Thatcher,710,0,0,#ffb703
Thatcher,720,0,0,#ffb703
Thatcher,730,0,0,#ffb703
Thatcher,740,0,0,#ffb703
Thatcher,750,0,0,#ffb703
Thatcher,760,0,0,#ffb703
Thatcher,770,0,0,#ffb703
Thatcher,780,0,0,#ffb703
Thatcher,790,0,0,#ffb703
Thatcher,800,0,0,#ffb703
Thatcher,810,0,0,#ffb703
Thatcher,820,0,0,#ffb703
Thatcher,830,0,0,#ffb703
Thatcher,840,0,0,#ffb703
Thatcher,850,0,0,#ffb703
Thatcher,860,0,0,#ffb703
Thatcher,870,0,0,#ffb703
Thatcher,880,0,0,#ffb703
Thatcher,890,0,0,#ffb703
Thatcher,900,0,0,#ffb703
Thatcher,910,0,0,#ffb703
Thatcher,920,0,0,#ffb703
Thatcher,930,0,0,#ffb703
Thatcher,940,0,0,#ffb703
Thatcher,950,0,0,#ffb703
Thatcher,960,0,0,#ffb703
Thatcher,970,0,0,#ffb703
Thatcher,980,0,0,#ffb703
Thatcher,990,0,0,#ffb703
Thatcher,1000,1,0,#ffb703
Major,10,0,0,#ffb703
Major,20,0,0,#ffb703
Major,30,0,0,#ffb703
Major,40,0,0,#ffb703
Major,50,0,0,#ffb703
Major,60,0,0,#ffb703
Major,70,0,0,#ffb703
Major,80,0,0,#ffb703
Major,90,0,0,#ffb703
Major,100,0,0,#ffb703
Major,110,0,0,#ffb703
Major,120,0,0,#ffb703
Major,130,0,0,#ffb703
Major,140,0,0,#ffb703
Major,150,0,0,#ffb703
Major,160,0,0,#ffb703
Major,170,0,0,#ffb703
Major,180,1,0,#ffb703
Major,190,1,1,#ffb703
Major,200,1,1,#ffb703
Major,210,1,1,#ffb703
Major,220,1,1,#ffb703
Major,230,1,1,#ffb703
Major,240,1,1,#ffb703
Major,250,1,1,#ffb703
Major,260,1,1,#ffb703
Major,270,1,1,#ffb703
Major,280,1,1,#ffb703
Major,290,1,1,#ffb703
Major,300,1,1,#ffb703
Major,310,1,1,#ffb703
Major,320,1,1,#ffb703
Major,330,1,1,#ffb703
Major,340,1,1,#ffb703
Major,350,1,1,#ffb703
Major,360,1,1,#ffb703
Major,370,1,1,#ffb703
Major,380,1,1,#ffb703
Major,390,1,1,#ffb703
Major,400,1,1,#ffb703
Major,410,1,1,#ffb703
Major,420,1,1,#ffb703
Major,430,1,1,#ffb703
Major,440,1,1,#ffb703
Major,450,1,1,#ffb703
Major,460,1,1,#ffb703
Major,470,1,1,#ffb703
Major,480,1,1,#ffb703
Major,490,1,1,#ffb703
Major,500,1,1,#ffb703
Major,510,1,1,#ffb703
Major,520,1,1,#ffb703
Major,530,1,1,#ffb703
Major,540,1,1,#ffb703
Major,550,1,1,#ffb703
Major,560,1,1,#ffb703
Major,570,1,1,#ffb703
Major,580,1,1,#ffb703
Major,590,1,1,#ffb703
Major,600,1,1,#ffb703
Major,610,1,1,#ffb703
Major,620,1,1,#ffb703
Major,630,1,1,#ffb703
Major,640,1,1,#ffb703
Major,650,1,1,#ffb703
Major,660,1,1,#ffb703
Major,670,2,1,#ffb703
Major,680,2,2,#ffb703
Major,690,2,2,#ffb703
Major,700,2,2,#ffb703
Major,710,2,2,#ffb703
Major,720,2,2,#ffb703
Major,730,2,2,#ffb703
Major,740,2,2,#ffb703
Major,750,3,2,#ffb703
Major,760,3,3,#ffb703
Major,770,3,3,#ffb703
Major,780,3,3,#ffb703
Major,790,3,3,#ffb703
Major,800,3,3,#ffb703
Major,810,3,3,#ffb703
Major,820,3,3,#ffb703
Major,830,3,3,#ffb703
Major,840,3,3,#ffb703
Major,850,3,3,#ffb703
Major,860,3,3,#ffb703
Major,870,3,3,#ffb703
Major,880,3,3,#ffb703
Major,890,3,3,#ffb703
Major,900,3,3,#ffb703
Major,910,3,3,#ffb703
Major,920,3,3,#ffb703
Major,930,3,3,#ffb703
Major,940,4,3,#ffb703
Major,950,4,4,#ffb703
Major,960,4,4,#ffb703
Major,970,4,4,#ffb703
Major,980,4,4,#ffb703
Major,990,4,4,#ffb703
Major,1000,4,4,#ffb703
Blair,10,1,0,#ee3224
Blair,20,1,1,#ee3224
Blair,30,1,1,#ee3224
Blair,40,1,1,#ee3224
Blair,50,1,1,#ee3224
Blair,60,1,1,#ee3224
Blair,70,1,1,#ee3224
Blair,80,1,1,#ee3224
Blair,90,1,1,#ee3224
Blair,100,1,1,#ee3224
Blair,110,1,1,#ee3224
Blair,120,1,1,#ee3224
Blair,130,1,1,#ee3224
Blair,140,1,1,#ee3224
Blair,150,1,1,#ee3224
Blair,160,1,1,#ee3224
Blair,170,1,1,#ee3224
Blair,180,1,1,#ee3224
Blair,190,1,1,#ee3224
Blair,200,1,1,#ee3224
Blair,210,1,1,#ee3224
Blair,220,1,1,#ee3224
Blair,230,2,1,#ee3224
Blair,240,2,2,#ee3224
Blair,250,2,2,#ee3224
Blair,260,2,2,#ee3224
Blair,270,2,2,#ee3224
Blair,280,2,2,#ee3224
Blair,290,2,2,#ee3224
Blair,300,2,2,#ee3224
Blair,310,2,2,#ee3224
Blair,320,2,2,#ee3224
Blair,330,2,2,#ee3224
Blair,340,2,2,#ee3224
Blair,350,2,2,#ee3224
Blair,360,2,2,#ee3224
Blair,370,2,2,#ee3224
Blair,380,2,2,#ee3224
Blair,390,2,2,#ee3224
Blair,400,2,2,#ee3224
Blair,410,2,2,#ee3224
Blair,420,2,2,#ee3224
Blair,430,2,2,#ee3224
Blair,440,2,2,#ee3224
Blair,450,2,2,#ee3224
Blair,460,2,2,#ee3224
Blair,470,2,2,#ee3224
Blair,480,2,2,#ee3224
Blair,490,2,2,#ee3224
Blair,500,2,2,#ee3224
Blair,510,2,2,#ee3224
Blair,520,2,2,#ee3224
Blair,530,2,2,#ee3224
Blair,540,3,2,#ee3224
Blair,550,3,3,#ee3224
Blair,560,3,3,#ee3224
Blair,570,3,3,#ee3224
Blair,580,3,3,#ee3224
Blair,590,3,3,#ee3224
Blair,600,5,3,#ee3224
Blair,610,5,5,#ee3224
Blair,620,5,5,#ee3224
Blair,630,5,5,#ee3224
Blair,640,5,5,#ee3224
Blair,650,5,5,#ee3224
Blair,660,5,5,#ee3224
Blair,670,5,5,#ee3224
Blair,680,5,5,#ee3224
Blair,690,5,5,#ee3224
Blair,700,5,5,#ee3224
Blair,710,6,5,#ee3224
Blair,720,6,6,#ee3224
Blair,730,6,6,#ee3224
Blair,740,6,6,#ee3224
Blair,750,7,6,#ee3224
Blair,760,7,7,#ee3224
Blair,770,7,7,#ee3224
Blair,780,7,7,#ee3224
Blair,790,7,7,#ee3224
Blair,800,7,7,#ee3224
Blair,810,7,7,#ee3224
Blair,820,8,7,#ee3224
Blair,830,8,8,#ee3224
Blair,840,8,8,#ee3224
Blair,850,8,8,#ee3224
Blair,860,8,8,#ee3224
Blair,870,8,8,#ee3224
Blair,880,8,8,#ee3224
Blair,890,8,8,#ee3224
Blair,900,8,8,#ee3224
Blair,910,8,8,#ee3224
Blair,920,8,8,#ee3224
Blair,930,8,8,#ee3224
Blair,940,8,8,#ee3224
Blair,950,9,8,#ee3224
Blair,960,9,9,#ee3224
Blair,970,9,9,#ee3224
Blair,980,10,9,#ee3224
Blair,990,10,10,#ee3224
Blair,1000,10,10,#ee3224
Brown,10,0,0,#ee3224
Brown,20,0,0,#ee3224
Brown,30,0,0,#ee3224
Brown,40,0,0,#ee3224
Brown,50,0,0,#ee3224
Brown,60,0,0,#ee3224
Brown,70,0,0,#ee3224
Brown,80,0,0,#ee3224
Brown,90,0,0,#ee3224
Brown,100,0,0,#ee3224
Brown,110,0,0,#ee3224
Brown,120,1,0,#ee3224
Brown,130,1,1,#ee3224
Brown,140,2,1,#ee3224
Brown,150,2,2,#ee3224
Brown,160,2,2,#ee3224
Brown,170,2,2,#ee3224
Brown,180,2,2,#ee3224
Brown,190,2,2,#ee3224
Brown,200,2,2,#ee3224
Brown,210,2,2,#ee3224
Brown,220,3,2,#ee3224
Brown,230,3,3,#ee3224
Brown,240,3,3,#ee3224
Brown,250,3,3,#ee3224
Brown,260,3,3,#ee3224
Brown,270,3,3,#ee3224
Brown,280,3,3,#ee3224
Brown,290,3,3,#ee3224
Brown,300,3,3,#ee3224
Brown,310,3,3,#ee3224
Brown,320,3,3,#ee3224
Brown,330,3,3,#ee3224
Brown,340,3,3,#ee3224
Brown,350,3,3,#ee3224
Brown,360,3,3,#ee3224
Brown,370,3,3,#ee3224
Brown,380,3,3,#ee3224
Brown,390,3,3,#ee3224
Brown,400,3,3,#ee3224
Brown,410,3,3,#ee3224
Brown,420,3,3,#ee3224
Brown,430,3,3,#ee3224
Brown,440,3,3,#ee3224
Brown,450,5,3,#ee3224
Brown,460,5,5,#ee3224
Brown,470,5,5,#ee3224
Brown,480,5,5,#ee3224
Brown,490,5,5,#ee3224
Brown,500,5,5,#ee3224
Brown,510,5,5,#ee3224
Brown,520,5,5,#ee3224
Brown,530,5,5,#ee3224
Brown,540,5,5,#ee3224
Brown,550,5,5,#ee3224
Brown,560,5,5,#ee3224
Brown,570,5,5,#ee3224
Brown,580,5,5,#ee3224
Brown,590,5,5,#ee3224
Brown,600,5,5,#ee3224
Brown,610,5,5,#ee3224
Brown,620,5,5,#ee3224
Brown,630,5,5,#ee3224
Brown,640,5,5,#ee3224
Brown,650,5,5,#ee3224
Brown,660,5,5,#ee3224
Brown,670,5,5,#ee3224
Brown,680,5,5,#ee3224
Brown,690,5,5,#ee3224
Brown,700,5,5,#ee3224
Brown,710,7,5,#ee3224
Brown,720,9,7,#ee3224
Brown,730,9,9,#ee3224
Brown,740,9,9,#ee3224
Brown,750,9,9,#ee3224
Brown,760,12,9,#ee3224
Brown,770,12,12,#ee3224
Brown,780,12,12,#ee3224
Brown,790,12,12,#ee3224
Brown,800,12,12,#ee3224
Brown,810,12,12,#ee3224
Brown,820,12,12,#ee3224
Brown,830,13,12,#ee3224
Brown,840,13,13,#ee3224
Brown,850,13,13,#ee3224
Brown,860,13,13,#ee3224
Brown,870,13,13,#ee3224
Brown,880,13,13,#ee3224
Brown,890,13,13,#ee3224
Brown,900,13,13,#ee3224
Brown,910,13,13,#ee3224
Brown,920,13,13,#ee3224
Brown,930,13,13,#ee3224
Brown,940,13,13,#ee3224
Brown,950,13,13,#ee3224
Brown,960,13,13,#ee3224
Brown,970,13,13,#ee3224
Brown,980,13,13,#ee3224
Brown,990,13,13,#ee3224
Brown,1000,13,13,#ee3224
Cameron,10,0,0,#ffb703
Cameron,20,1,0,#ffb703
Cameron,30,1,1,#ffb703
Cameron,40,1,1,#ffb703
Cameron,50,1,1,#ffb703
Cameron,60,1,1,#ffb703
Cameron,70,1,1,#ffb703
Cameron,80,1,1,#ffb703
Cameron,90,1,1,#ffb703
Cameron,100,1,1,#ffb703
Cameron,110,1,1,#ffb703
Cameron,120,1,1,#ffb703
Cameron,130,1,1,#ffb703
Cameron,140,1,1,#ffb703
Cameron,150,1,1,#ffb703
Cameron,160,1,1,#ffb703
Cameron,170,1,1,#ffb703
Cameron,180,1,1,#ffb703
Cameron,190,1,1,#ffb703
Cameron,200,1,1,#ffb703
Cameron,210,1,1,#ffb703
Cameron,220,1,1,#ffb703
Cameron,230,1,1,#ffb703
Cameron,240,1,1,#ffb703
Cameron,250,1,1,#ffb703
Cameron,260,1,1,#ffb703
Cameron,270,1,1,#ffb703
Cameron,280,1,1,#ffb703
Cameron,290,1,1,#ffb703
Cameron,300,1,1,#ffb703
Cameron,310,1,1,#ffb703
Cameron,320,1,1,#ffb703
Cameron,330,1,1,#ffb703
Cameron,340,1,1,#ffb703
Cameron,350,1,1,#ffb703
Cameron,360,1,1,#ffb703
Cameron,370,1,1,#ffb703
Cameron,380,1,1,#ffb703
Cameron,390,1,1,#ffb703
Cameron,400,1,1,#ffb703
Cameron,410,1,1,#ffb703
Cameron,420,1,1,#ffb703
Cameron,430,1,1,#ffb703
Cameron,440,1,1,#ffb703
Cameron,450,1,1,#ffb703
Cameron,460,1,1,#ffb703
Cameron,470,1,1,#ffb703
Cameron,480,1,1,#ffb703
Cameron,490,1,1,#ffb703
Cameron,500,1,1,#ffb703
Cameron,510,1,1,#ffb703
Cameron,520,1,1,#ffb703
Cameron,530,2,1,#ffb703
Cameron,540,2,2,#ffb703
Cameron,550,2,2,#ffb703
Cameron,560,2,2,#ffb703
Cameron,570,2,2,#ffb703
Cameron,580,2,2,#ffb703
Cameron,590,2,2,#ffb703
Cameron,600,2,2,#ffb703
Cameron,610,2,2,#ffb703
Cameron,620,2,2,#ffb703
Cameron,630,2,2,#ffb703
Cameron,640,3,2,#ffb703
Cameron,650,3,3,#ffb703
Cameron,660,3,3,#ffb703
Cameron,670,3,3,#ffb703
Cameron,680,3,3,#ffb703
Cameron,690,3,3,#ffb703
Cameron,700,3,3,#ffb703
Cameron,710,3,3,#ffb703
Cameron,720,3,3,#ffb703
Cameron,730,3,3,#ffb703
Cameron,740,3,3,#ffb703
Cameron,750,3,3,#ffb703
Cameron,760,3,3,#ffb703
Cameron,770,3,3,#ffb703
Cameron,780,3,3,#ffb703
Cameron,790,3,3,#ffb703
Cameron,800,3,3,#ffb703
Cameron,810,3,3,#ffb703
Cameron,820,3,3,#ffb703
Cameron,830,3,3,#ffb703
Cameron,840,3,3,#ffb703
Cameron,850,3,3,#ffb703
Cameron,860,3,3,#ffb703
Cameron,870,3,3,#ffb703
Cameron,880,3,3,#ffb703
Cameron,890,3,3,#ffb703
Cameron,900,4,3,#ffb703
Cameron,910,4,4,#ffb703
Cameron,920,4,4,#ffb703
Cameron,930,4,4,#ffb703
Cameron,940,4,4,#ffb703
Cameron,950,4,4,#ffb703
Cameron,960,4,4,#ffb703
Cameron,970,4,4,#ffb703
Cameron,980,5,4,#ffb703
Cameron,990,5,5,#ffb703
Cameron,1000,5,5,#ffb703
May,10,0,0,#ffb703
May,20,0,0,#ffb703
May,30,0,0,#ffb703
May,40,0,0,#ffb703
May,50,0,0,#ffb703
May,60,0,0,#ffb703
May,70,0,0,#ffb703
May,80,1,0,#ffb703
May,90,1,1,#ffb703
May,100,1,1,#ffb703
May,110,1,1,#ffb703
May,120,1,1,#ffb703
May,130,1,1,#ffb703
May,140,1,1,#ffb703
May,150,1,1,#ffb703
May,160,1,1,#ffb703
May,170,1,1,#ffb703
May,180,1,1,#ffb703
May,190,1,1,#ffb703
May,200,1,1,#ffb703
May,210,1,1,#ffb703
May,220,1,1,#ffb703
May,230,1,1,#ffb703
May,240,1,1,#ffb703
May,250,1,1,#ffb703
May,260,1,1,#ffb703
May,270,1,1,#ffb703
May,280,1,1,#ffb703
May,290,1,1,#ffb703
May,300,1,1,#ffb703
May,310,1,1,#ffb703
May,320,1,1,#ffb703
May,330,1,1,#ffb703
May,340,2,1,#ffb703
May,350,2,2,#ffb703
May,360,2,2,#ffb703
May,370,2,2,#ffb703
May,380,2,2,#ffb703
May,390,2,2,#ffb703
May,400,2,2,#ffb703
May,410,2,2,#ffb703
May,420,2,2,#ffb703
May,430,2,2,#ffb703
May,440,2,2,#ffb703
May,450,2,2,#ffb703
May,460,2,2,#ffb703
May,470,2,2,#ffb703
May,480,4,2,#ffb703
May,490,5,4,#ffb703
May,500,5,5,#ffb703
May,510,5,5,#ffb703
May,520,5,5,#ffb703
May,530,6,5,#ffb703
May,540,6,6,#ffb703
May,550,6,6,#ffb703
May,560,6,6,#ffb703
May,570,6,6,#ffb703
May,580,6,6,#ffb703
May,590,6,6,#ffb703
May,600,6,6,#ffb703
May,610,6,6,#ffb703
May,620,6,6,#ffb703
May,630,6,6,#ffb703
May,640,6,6,#ffb703
May,650,6,6,#ffb703
May,660,7,6,#ffb703
May,670,7,7,#ffb703
May,680,7,7,#ffb703
May,690,7,7,#ffb703
May,700,8,7,#ffb703
May,710,9,8,#ffb703
May,720,9,9,#ffb703
May,730,13,9,#ffb703
May,740,14,13,#ffb703
May,750,14,14,#ffb703
May,760,14,14,#ffb703
May,770,14,14,#ffb703
May,780,14,14,#ffb703
May,790,14,14,#ffb703
May,800,14,14,#ffb703
May,810,14,14,#ffb703
May,820,14,14,#ffb703
May,830,14,14,#ffb703
May,840,14,14,#ffb703
May,850,16,14,#ffb703
May,860,20,16,#ffb703
May,870,21,20,#ffb703
May,880,21,21,#ffb703
May,890,22,21,#ffb703
May,900,22,22,#ffb703
May,910,22,22,#ffb703
May,920,23,22,#ffb703
May,930,23,23,#ffb703
May,940,23,23,#ffb703
May,950,23,23,#ffb703
May,960,24,23,#ffb703
May,970,24,24,#ffb703
May,980,25,24,#ffb703
May,990,28,25,#ffb703
May,1000,30,28,#ffb703
