name,value,year,lastvalue
Callaghan,4,66,4
Callaghan,4,67,4
Callaghan,4,68,4
Callaghan,4,69,4
Callaghan,4,70,4
Callaghan,4,71,4
Callaghan,4,72,4
Callaghan,4,73,4
Callaghan,4,74,4
Callaghan,4,75,4
Callaghan,4,76,4
Callaghan,4,77,4
Callaghan,4,78,4
Callaghan,4,79,4
Callaghan,4,80,4
Callaghan,4,81,4
Callaghan,4,82,4
Callaghan,4,83,4
Callaghan,4,84,4
Callaghan,4,85,4
Callaghan,4,86,4
Callaghan,4,87,4
Callaghan,4,88,4
Callaghan,4,89,4
Callaghan,4,90,4
Callaghan,4,91,4
Callaghan,4,92,4
Callaghan,4,93,4
Callaghan,4,94,4
Callaghan,4,95,4
Callaghan,4,96,4
Callaghan,4,97,4
Callaghan,4,98,4
Callaghan,4,99,4
Callaghan,4,100,4
Callaghan,4,101,4
Callaghan,4,102,4
Callaghan,4,103,4
Callaghan,4,104,4
Callaghan,4,105,4
Callaghan,4,106,4
Callaghan,4,107,4
Callaghan,4,108,4
Callaghan,4,109,4
Callaghan,4,110,4
Callaghan,4,111,4
Callaghan,4,112,4
Callaghan,4,113,4
Callaghan,4,114,4
Callaghan,4,115,4
Callaghan,4,116,4
Callaghan,4,117,4
Callaghan,4,118,4
Callaghan,4,119,4
Callaghan,4,120,4
Callaghan,4,121,4
Callaghan,4,122,4
Callaghan,4,123,4
Callaghan,4,124,4
Callaghan,4,125,4
Callaghan,4,126,4
Callaghan,4,127,4
Callaghan,4,128,4
Callaghan,4,129,4
Callaghan,4,130,4
Callaghan,4,131,4
Callaghan,4,132,4
Callaghan,4,133,4
Callaghan,4,134,4
Callaghan,4,135,4
Callaghan,4,136,4
Callaghan,4,137,4
Callaghan,4,138,4
Callaghan,4,139,4
Callaghan,4,140,4
Thatcher,0,1,0
Thatcher,0,2,0
Thatcher,0,3,0
Thatcher,0,4,0
Thatcher,0,5,0
Thatcher,0,6,0
Thatcher,0,7,0
Thatcher,0,8,0
Thatcher,0,9,0
Thatcher,0,10,0
Thatcher,0,11,0
Thatcher,0,12,0
Thatcher,0,13,0
Thatcher,0,14,0
Thatcher,0,15,0
Thatcher,0,16,0
Thatcher,0,17,0
Thatcher,0,18,0
Thatcher,0,19,0
Thatcher,0,20,0
Thatcher,0,21,0
Thatcher,0,22,0
Thatcher,0,23,0
Thatcher,0,24,0
Thatcher,0,25,0
Thatcher,0,26,0
Thatcher,0,27,0
Thatcher,0,28,0
Thatcher,0,29,0
Thatcher,0,30,0
Thatcher,0,31,0
Thatcher,0,32,0
Thatcher,1,33,0
Thatcher,1,34,1
Thatcher,2,35,1
Thatcher,5,36,2
Thatcher,6,37,5
Thatcher,6,38,6
Thatcher,6,39,6
Thatcher,6,40,6
Thatcher,6,41,6
Thatcher,6,42,6
Thatcher,6,43,6
Thatcher,6,44,6
Thatcher,7,45,6
Thatcher,7,46,7
Thatcher,7,47,7
Thatcher,7,48,7
Thatcher,7,49,7
Thatcher,7,50,7
Thatcher,7,51,7
Thatcher,7,52,7
Thatcher,7,53,7
Thatcher,8,54,7
Thatcher,8,55,8
Thatcher,8,56,8
Thatcher,8,57,8
Thatcher,8,58,8
Thatcher,8,59,8
Thatcher,9,60,8
Thatcher,9,61,9
Thatcher,9,62,9
Thatcher,9,63,9
Thatcher,9,64,9
Thatcher,11,65,9
Thatcher,11,66,11
Thatcher,11,67,11
Thatcher,11,68,11
Thatcher,11,69,11
Thatcher,11,70,11
Thatcher,12,71,11
Thatcher,12,72,12
Thatcher,12,73,12
Thatcher,12,74,12
Thatcher,12,75,12
Thatcher,12,76,12
Thatcher,12,77,12
Thatcher,12,78,12
Thatcher,13,79,12
Thatcher,13,80,13
Thatcher,15,81,13
Thatcher,15,82,15
Thatcher,15,83,15
Thatcher,15,84,15
Thatcher,16,85,15
Thatcher,16,86,16
Thatcher,16,87,16
Thatcher,16,88,16
Thatcher,16,89,16
Thatcher,16,90,16
Thatcher,16,91,16
Thatcher,16,92,16
Thatcher,16,93,16
Thatcher,16,94,16
Thatcher,16,95,16
Thatcher,16,96,16
Thatcher,16,97,16
Thatcher,16,98,16
Thatcher,16,99,16
Thatcher,16,100,16
Thatcher,16,101,16
Thatcher,17,102,16
Thatcher,17,103,17
Thatcher,17,104,17
Thatcher,18,105,17
Thatcher,18,106,18
Thatcher,18,107,18
Thatcher,18,108,18
Thatcher,18,109,18
Thatcher,18,110,18
Thatcher,18,111,18
Thatcher,18,112,18
Thatcher,18,113,18
Thatcher,18,114,18
Thatcher,18,115,18
Thatcher,19,116,18
Thatcher,19,117,19
Thatcher,19,118,19
Thatcher,19,119,19
Thatcher,19,120,19
Thatcher,19,121,19
Thatcher,19,122,19
Thatcher,19,123,19
Thatcher,19,124,19
Thatcher,19,125,19
Thatcher,20,126,19
Thatcher,20,127,20
Thatcher,20,128,20
Thatcher,21,129,20
Thatcher,21,130,21
Thatcher,21,131,21
Thatcher,21,132,21
Thatcher,22,133,21
Thatcher,22,134,22
Thatcher,23,135,22
Thatcher,23,136,23
Thatcher,23,137,23
Thatcher,25,138,23
Thatcher,25,139,23
Thatcher,25,140,25
Major,0,1,0
Major,0,2,0
Major,0,3,0
Major,0,4,0
Major,0,5,0
Major,1,6,0
Major,1,7,1
Major,1,8,1
Major,1,9,1
Major,1,10,1
Major,1,11,1
Major,1,12,1
Major,1,13,1
Major,1,14,1
Major,1,15,1
Major,1,16,1
Major,1,17,1
Major,1,18,1
Major,1,19,1
Major,1,20,1
Major,1,21,1
Major,2,22,1
Major,2,23,2
Major,2,24,2
Major,3,25,2
Major,3,26,3
Major,3,27,3
Major,3,28,3
Major,3,29,3
Major,3,30,3
Major,4,31,3
Major,4,32,4
Major,4,33,4
Major,5,34,4
Major,5,35,5
Major,5,36,5
Major,5,37,5
Major,7,38,5
Major,7,39,7
Major,7,40,7
Major,7,41,7
Major,8,42,7
Major,8,43,8
Major,8,44,8
Major,8,45,8
Major,8,46,8
Major,10,47,8
Major,10,48,10
Major,10,49,10
Major,11,50,10
Major,13,51,11
Major,14,52,13
Major,14,53,14
Major,14,54,14
Major,15,55,14
Major,16,56,15
Major,16,57,16
Major,16,58,16
Major,17,59,16
Major,17,60,17
Major,17,61,17
Major,17,62,17
Major,17,63,17
Major,17,64,17
Major,17,65,17
Major,17,66,17
Major,18,67,17
Major,21,68,18
Major,21,69,21
Major,21,70,21
Major,21,71,21
Major,21,72,21
Major,22,73,21
Major,22,74,22
Major,22,75,22
Major,22,76,22
Major,22,77,22
Major,22,78,22
Major,22,79,22
Major,22,80,22
Major,22,81,22
Major,22,82,22
Major,22,83,22
Major,22,84,22
Major,22,85,22
Major,22,86,22
Major,22,87,22
Major,22,88,22
Major,22,89,22
Major,22,90,22
Major,22,91,22
Major,22,92,22
Major,22,93,22
Major,22,94,22
Major,22,95,22
Major,22,96,22
Major,22,97,22
Major,22,98,22
Major,22,99,22
Major,22,100,22
Major,22,101,22
Major,22,102,22
Major,22,103,22
Major,22,104,22
Major,22,105,22
Major,22,106,22
Major,22,107,22
Major,22,108,22
Major,22,109,22
Major,22,110,22
Major,22,111,22
Major,22,112,22
Major,22,113,22
Major,22,114,22
Major,22,115,22
Major,22,116,22
Major,22,117,22
Major,22,118,22
Major,22,119,22
Major,22,120,22
Major,22,121,22
Major,22,122,22
Major,22,123,22
Major,22,124,22
Major,22,125,22
Major,22,126,22
Major,22,127,22
Major,22,128,22
Major,22,129,22
Major,22,130,22
Major,22,131,22
Major,22,132,22
Major,22,133,22
Major,22,134,22
Major,22,135,22
Major,22,136,22
Major,22,137,22
Major,22,138,22
Major,22,139,22
Major,22,140,22
Blair,1,1,0
Blair,1,2,1
Blair,1,3,1
Blair,1,4,1
Blair,1,5,1
Blair,1,6,1
Blair,1,7,1
Blair,2,8,1
Blair,2,9,2
Blair,2,10,2
Blair,2,11,2
Blair,2,12,2
Blair,2,13,2
Blair,2,14,2
Blair,2,15,2
Blair,2,16,2
Blair,2,17,2
Blair,3,18,2
Blair,3,19,3
Blair,5,20,3
Blair,5,21,5
Blair,5,22,5
Blair,5,23,5
Blair,6,24,5
Blair,7,25,6
Blair,7,26,7
Blair,8,27,7
Blair,8,28,8
Blair,8,29,8
Blair,8,30,8
Blair,8,31,8
Blair,10,32,8
Blair,11,33,10
Blair,11,34,11
Blair,11,35,11
Blair,11,36,11
Blair,11,37,11
Blair,11,38,11
Blair,11,39,11
Blair,11,40,11
Blair,11,41,11
Blair,11,42,11
Blair,11,43,11
Blair,11,44,11
Blair,12,45,11
Blair,12,46,12
Blair,12,47,12
Blair,12,48,12
Blair,12,49,12
Blair,12,50,12
Blair,12,51,12
Blair,12,52,12
Blair,12,53,12
Blair,12,54,12
Blair,13,55,12
Blair,13,56,13
Blair,13,57,13
Blair,13,58,13
Blair,13,59,13
Blair,13,60,13
Blair,14,61,13
Blair,14,62,14
Blair,14,63,14
Blair,14,64,14
Blair,14,65,14
Blair,15,66,14
Blair,15,67,15
Blair,15,68,15
Blair,15,69,15
Blair,15,70,15
Blair,18,71,15
Blair,18,72,18
Blair,19,73,18
Blair,19,74,19
Blair,20,75,19
Blair,20,76,20
Blair,20,77,20
Blair,20,78,20
Blair,20,79,20
Blair,20,80,20
Blair,20,81,20
Blair,20,82,20
Blair,21,83,20
Blair,21,84,21
Blair,21,85,21
Blair,21,86,21
Blair,21,87,21
Blair,21,88,21
Blair,22,89,21
Blair,22,90,22
Blair,23,91,22
Blair,23,92,23
Blair,23,93,23
Blair,23,94,23
Blair,23,95,23
Blair,23,96,23
Blair,23,97,23
Blair,23,98,23
Blair,23,99,23
Blair,23,100,23
Blair,23,101,23
Blair,23,102,23
Blair,24,103,23
Blair,24,104,24
Blair,24,105,24
Blair,24,106,24
Blair,25,107,24
Blair,25,108,25
Blair,25,109,25
Blair,25,110,25
Blair,25,111,25
Blair,25,112,25
Blair,26,113,25
Blair,26,114,26
Blair,27,115,26
Blair,27,116,27
Blair,28,117,27
Blair,28,118,28
Blair,29,119,28
Blair,29,120,29
Blair,29,121,29
Blair,29,122,29
Blair,29,123,29
Blair,29,124,29
Blair,29,125,29
Blair,29,126,29
Blair,29,127,29
Blair,29,128,29
Blair,29,129,29
Blair,29,130,29
Blair,29,131,29
Blair,29,132,29
Blair,29,133,29
Blair,29,134,29
Blair,29,135,29
Blair,29,136,29
Blair,29,137,29
Blair,29,138,29
Blair,29,139,29
Blair,29,140,29
Brown,0,1,0
Brown,0,2,0
Brown,0,3,0
Brown,1,4,0
Brown,2,5,1
Brown,2,6,2
Brown,3,7,2
Brown,3,8,3
Brown,3,9,3
Brown,3,10,3
Brown,3,11,3
Brown,3,12,3
Brown,3,13,3
Brown,3,14,3
Brown,5,15,3
Brown,5,16,5
Brown,5,17,5
Brown,5,18,5
Brown,5,19,5
Brown,5,20,5
Brown,5,21,5
Brown,5,22,5
Brown,5,23,5
Brown,9,24,5
Brown,12,25,9
Brown,12,26,12
Brown,12,27,12
Brown,13,28,12
Brown,13,29,13
Brown,13,30,13
Brown,13,31,13
Brown,13,32,13
Brown,13,33,13
Brown,13,34,13
Brown,13,35,13
Brown,13,36,13
Brown,13,37,13
Brown,13,38,13
Brown,13,39,13
Brown,13,40,13
Brown,13,41,13
Brown,13,42,13
Brown,13,43,13
Brown,13,44,13
Brown,13,45,13
Brown,13,46,13
Brown,13,47,13
Brown,13,48,13
Brown,13,49,13
Brown,13,50,13
Brown,13,51,13
Brown,13,52,13
Brown,13,53,13
Brown,13,54,13
Brown,13,55,13
Brown,13,56,13
Brown,13,57,13
Brown,13,58,13
Brown,13,59,13
Brown,13,60,13
Brown,13,61,13
Brown,13,62,13
Brown,13,63,13
Brown,13,64,13
Brown,13,65,13
Brown,13,66,13
Brown,13,67,13
Brown,13,68,13
Brown,13,69,13
Brown,13,70,13
Brown,13,71,13
Brown,13,72,13
Brown,13,73,13
Brown,13,74,13
Brown,13,75,13
Brown,13,76,13
Brown,13,77,13
Brown,13,78,13
Brown,13,79,13
Brown,13,80,13
Brown,13,81,13
Brown,13,82,13
Brown,13,83,13
Brown,13,84,13
Brown,13,85,13
Brown,13,86,13
Brown,13,87,13
Brown,13,88,13
Brown,13,89,13
Brown,13,90,13
Brown,13,91,13
Brown,13,92,13
Brown,13,93,13
Brown,13,94,13
Brown,13,95,13
Brown,13,96,13
Brown,13,97,13
Brown,13,98,13
Brown,13,99,13
Brown,13,100,13
Brown,13,101,13
Brown,13,102,13
Brown,13,103,13
Brown,13,104,13
Brown,13,105,13
Brown,13,106,13
Brown,13,107,13
Brown,13,108,13
Brown,13,109,13
Brown,13,110,13
Brown,13,111,13
Brown,13,112,13
Brown,13,113,13
Brown,13,114,13
Brown,13,115,13
Brown,13,116,13
Brown,13,117,13
Brown,13,118,13
Brown,13,119,13
Brown,13,120,13
Brown,13,121,13
Brown,13,122,13
Brown,13,123,13
Brown,13,124,13
Brown,13,125,13
Brown,13,126,13
Brown,13,127,13
Brown,13,128,13
Brown,13,129,13
Brown,13,130,13
Brown,13,131,13
Brown,13,132,13
Brown,13,133,13
Brown,13,134,13
Brown,13,135,13
Brown,13,136,13
Brown,13,137,13
Brown,13,138,13
Brown,13,139,13
Brown,13,140,13
Cameron,1,1,0
Cameron,1,2,1
Cameron,1,3,1
Cameron,1,4,1
Cameron,1,5,1
Cameron,1,6,1
Cameron,1,7,1
Cameron,1,8,1
Cameron,1,9,1
Cameron,1,10,1
Cameron,1,11,1
Cameron,1,12,1
Cameron,1,13,1
Cameron,1,14,1
Cameron,1,15,1
Cameron,1,16,1
Cameron,1,17,1
Cameron,2,18,1
Cameron,2,19,2
Cameron,2,20,2
Cameron,3,21,2
Cameron,3,22,3
Cameron,3,23,3
Cameron,3,24,3
Cameron,3,25,3
Cameron,3,26,3
Cameron,3,27,3
Cameron,3,28,3
Cameron,3,29,3
Cameron,4,30,3
Cameron,4,31,4
Cameron,5,32,4
Cameron,5,33,5
Cameron,5,34,5
Cameron,5,35,5
Cameron,5,36,5
Cameron,5,37,5
Cameron,5,38,5
Cameron,5,39,5
Cameron,5,40,5
Cameron,5,41,5
Cameron,5,42,5
Cameron,5,43,5
Cameron,5,44,5
Cameron,6,45,5
Cameron,6,46,6
Cameron,7,47,6
Cameron,7,48,7
Cameron,7,49,7
Cameron,7,50,7
Cameron,8,51,7
Cameron,8,52,8
Cameron,9,53,8
Cameron,12,54,9
Cameron,12,55,12
Cameron,12,56,12
Cameron,12,57,12
Cameron,12,58,12
Cameron,12,59,12
Cameron,12,60,12
Cameron,12,61,12
Cameron,12,62,12
Cameron,12,63,12
Cameron,12,64,12
Cameron,12,65,12
Cameron,12,66,12
Cameron,13,67,12
Cameron,13,68,13
Cameron,13,69,13
Cameron,13,70,13
Cameron,14,71,13
Cameron,14,72,14
Cameron,14,73,14
Cameron,14,74,14
Cameron,14,75,14
Cameron,14,76,14
Cameron,14,77,14
Cameron,14,78,14
Cameron,14,79,14
Cameron,14,80,14
Cameron,14,81,14
Cameron,14,82,14
Cameron,14,83,14
Cameron,14,84,14
Cameron,14,85,14
Cameron,14,86,14
Cameron,14,87,14
Cameron,14,88,14
Cameron,14,89,14
Cameron,14,90,14
Cameron,14,91,14
Cameron,14,92,14
Cameron,14,93,14
Cameron,14,94,14
Cameron,14,95,14
Cameron,14,96,14
Cameron,14,97,14
Cameron,14,98,14
Cameron,14,99,14
Cameron,14,100,14
Cameron,14,101,14
Cameron,14,102,14
Cameron,14,103,14
Cameron,14,104,14
Cameron,14,105,14
Cameron,14,106,14
Cameron,14,107,14
Cameron,14,108,14
Cameron,14,109,14
Cameron,14,110,14
Cameron,14,111,14
Cameron,14,112,14
Cameron,14,113,14
Cameron,14,114,14
Cameron,14,115,14
Cameron,14,116,14
Cameron,14,117,14
Cameron,14,118,14
Cameron,14,119,14
Cameron,14,120,14
Cameron,14,121,14
Cameron,14,122,14
Cameron,14,123,14
Cameron,14,124,14
Cameron,14,125,14
Cameron,14,126,14
Cameron,14,127,14
Cameron,14,128,14
Cameron,14,129,14
Cameron,14,130,14
Cameron,14,131,14
Cameron,14,132,14
Cameron,14,133,14
Cameron,14,134,14
Cameron,14,135,14
Cameron,14,136,14
Cameron,14,137,14
Cameron,14,138,14
Cameron,14,139,14
Cameron,14,140,14
May,0,1,0
May,0,2,0
May,1,3,0
May,1,4,1
May,1,5,1
May,1,6,1
May,1,7,1
May,1,8,1
May,1,9,1
May,1,10,1
May,2,11,1
May,2,12,2
May,2,13,2
May,2,14,2
May,2,15,2
May,5,16,2
May,5,17,5
May,6,18,5
May,6,19,6
May,6,20,6
May,6,21,6
May,7,22,6
May,8,23,7
May,13,24,8
May,14,25,13
May,14,26,14
May,14,27,14
May,16,28,14
May,21,29,16
May,22,30,21
May,23,31,22
May,25,32,23
May,30,33,25
May,30,34,30
May,30,35,30
May,30,36,30
May,30,37,30
May,30,38,30
May,30,39,30
May,30,40,30
May,30,41,30
May,30,42,30
May,30,43,30
May,30,44,30
May,30,45,30
May,30,46,30
May,30,47,30
May,30,48,30
May,30,49,30
May,30,50,30
May,30,51,30
May,30,52,30
May,30,53,30
May,30,54,30
May,30,55,30
May,30,56,30
May,30,57,30
May,30,58,30
May,30,59,30
May,30,60,30
May,30,61,30
May,30,62,30
May,30,63,30
May,30,64,30
May,30,65,30
May,30,66,30
May,30,67,30
May,30,68,30
May,30,69,30
May,30,70,30
May,30,71,30
May,30,72,30
May,30,73,30
May,30,74,30
May,30,75,30
May,30,76,30
May,30,77,30
May,30,78,30
May,30,79,30
May,30,80,30
May,30,81,30
May,30,82,30
May,30,83,30
May,30,84,30
May,30,85,30
May,30,86,30
May,30,87,30
May,30,88,30
May,30,89,30
May,30,90,30
May,30,91,30
May,30,92,30
May,30,93,30
May,30,94,30
May,30,95,30
May,30,96,30
May,30,97,30
May,30,98,30
May,30,99,30
May,30,100,30
May,30,101,30
May,30,102,30
May,30,103,30
May,30,104,30
May,30,105,30
May,30,106,30
May,30,107,30
May,30,108,30
May,30,109,30
May,30,110,30
May,30,111,30
May,30,112,30
May,30,113,30
May,30,114,30
May,30,115,30
May,30,116,30
May,30,117,30
May,30,118,30
May,30,119,30
May,30,120,30
May,30,121,30
May,30,122,30
May,30,123,30
May,30,124,30
May,30,125,30
May,30,126,30
May,30,127,30
May,30,128,30
May,30,129,30
May,30,130,30
May,30,131,30
May,30,132,30
May,30,133,30
May,30,134,30
May,30,135,30
May,30,136,30
May,30,137,30
May,30,138,30
May,30,139,30
May,30,140,30
