name,groups,value,year,lastValue,tcolour
Balfour,CON,0,1,1,#00539f
Balfour,CON,0,2,1,#00539f
Balfour,CON,0,3,1,#00539f
Balfour,CON,0,4,1,#00539f
Balfour,CON,0,5,1,#00539f
Balfour,CON,0,6,1,#00539f
Balfour,CON,0,7,1,#00539f
Balfour,CON,0,8,1,#00539f
Balfour,CON,0,9,1,#00539f
Balfour,CON,0,10,1,#00539f
Balfour,CON,0,11,1,#00539f
Balfour,CON,0,12,1,#00539f
Balfour,CON,0,13,1,#00539f
Balfour,CON,1,14,1,#00539f
Balfour,CON,6,15,1,#00539f
Balfour,CON,6,16,6,#00539f
Balfour,CON,6,17,6,#00539f
Balfour,CON,6,18,6,#00539f
Balfour,CON,6,19,6,#00539f
Balfour,CON,6,20,6,#00539f
Balfour,CON,6,21,6,#00539f
Balfour,CON,6,22,6,#00539f
Balfour,CON,6,23,6,#00539f
Balfour,CON,6,24,6,#00539f
Balfour,CON,6,25,6,#00539f
Balfour,CON,6,26,6,#00539f
Balfour,CON,6,27,6,#00539f
Balfour,CON,6,28,6,#00539f
Balfour,CON,6,29,6,#00539f
Balfour,CON,6,30,6,#00539f
Balfour,CON,6,31,6,#00539f
Balfour,CON,7,32,6,#00539f
Balfour,CON,7,33,7,#00539f
Balfour,CON,7,34,7,#00539f
Balfour,CON,7,35,7,#00539f
Balfour,CON,7,36,7,#00539f
Balfour,CON,7,37,7,#00539f
Balfour,CON,7,38,7,#00539f
Balfour,CON,7,39,7,#00539f
Balfour,CON,7,40,7,#00539f
Balfour,CON,7,41,7,#00539f
Balfour,CON,7,42,7,#00539f
Balfour,CON,7,43,7,#00539f
Balfour,CON,7,44,7,#00539f
Balfour,CON,7,45,7,#00539f
Balfour,CON,7,46,7,#00539f
Balfour,CON,7,47,7,#00539f
Balfour,CON,7,48,7,#00539f
Balfour,CON,7,49,7,#00539f
Balfour,CON,7,50,7,#00539f
Balfour,CON,7,51,7,#00539f
Balfour,CON,7,52,7,#00539f
Balfour,CON,7,53,7,#00539f
Balfour,CON,7,54,7,#00539f
Balfour,CON,7,55,7,#00539f
Balfour,CON,7,56,7,#00539f
Balfour,CON,7,57,7,#00539f
Balfour,CON,7,58,7,#00539f
Balfour,CON,7,59,7,#00539f
Balfour,CON,7,60,7,#00539f
Balfour,CON,7,61,7,#00539f
Balfour,CON,7,62,7,#00539f
Balfour,CON,7,63,7,#00539f
Balfour,CON,7,64,7,#00539f
Balfour,CON,7,65,7,#00539f
Balfour,CON,7,66,7,#00539f
Balfour,CON,7,67,7,#00539f
Balfour,CON,7,68,7,#00539f
Balfour,CON,7,69,7,#00539f
Balfour,CON,7,70,7,#00539f
Balfour,CON,7,71,7,#00539f
Balfour,CON,7,72,7,#00539f
Balfour,CON,7,73,7,#00539f
Balfour,CON,7,74,7,#00539f
Balfour,CON,7,75,7,#00539f
Balfour,CON,7,76,7,#00539f
Balfour,CON,7,77,7,#00539f
Balfour,CON,7,78,7,#00539f
Balfour,CON,7,79,7,#00539f
Balfour,CON,7,80,7,#00539f
Balfour,CON,7,81,7,#00539f
Balfour,CON,7,82,7,#00539f
Balfour,CON,7,83,7,#00539f
Balfour,CON,7,84,7,#00539f
Balfour,CON,7,85,7,#00539f
Balfour,CON,7,86,7,#00539f
Balfour,CON,7,87,7,#00539f
Balfour,CON,7,88,7,#00539f
Balfour,CON,7,89,7,#00539f
Balfour,CON,7,90,7,#00539f
Balfour,CON,7,91,7,#00539f
Balfour,CON,7,92,7,#00539f
Balfour,CON,7,93,7,#00539f
Balfour,CON,7,94,7,#00539f
Balfour,CON,7,95,7,#00539f
Balfour,CON,7,96,7,#00539f
Balfour,CON,7,97,7,#00539f
Balfour,CON,7,98,7,#00539f
Balfour,CON,7,99,7,#00539f
Balfour,CON,7,100,7,#00539f
Balfour,CON,7,101,7,#00539f
Balfour,CON,7,102,7,#00539f
Balfour,CON,7,103,7,#00539f
Balfour,CON,7,104,7,#00539f
Balfour,CON,7,105,7,#00539f
Balfour,CON,7,106,7,#00539f
Balfour,CON,7,107,7,#00539f
Balfour,CON,7,108,7,#00539f
Balfour,CON,7,109,7,#00539f
Balfour,CON,7,110,7,#00539f
Balfour,CON,7,111,7,#00539f
Balfour,CON,7,112,7,#00539f
Balfour,CON,7,113,7,#00539f
Balfour,CON,7,114,7,#00539f
Balfour,CON,7,115,7,#00539f
Balfour,CON,7,116,7,#00539f
Balfour,CON,7,117,7,#00539f
Balfour,CON,7,118,7,#00539f
Balfour,CON,7,119,7,#00539f
Balfour,CON,7,120,7,#00539f
Balfour,CON,7,121,7,#00539f
Balfour,CON,7,122,7,#00539f
Balfour,CON,7,123,7,#00539f
Balfour,CON,7,124,7,#00539f
Balfour,CON,7,125,7,#00539f
Balfour,CON,7,126,7,#00539f
Balfour,CON,7,127,7,#00539f
Balfour,CON,7,128,7,#00539f
Balfour,CON,7,129,7,#00539f
Balfour,CON,7,130,7,#00539f
Balfour,CON,7,131,7,#00539f
Balfour,CON,7,132,7,#00539f
Balfour,CON,7,133,7,#00539f
Balfour,CON,7,134,7,#00539f
Balfour,CON,7,135,7,#00539f
Balfour,CON,7,136,7,#00539f
Balfour,CON,7,137,7,#00539f
Balfour,CON,7,138,7,#00539f
Balfour,CON,7,139,7,#00539f
Balfour,CON,7,140,7,#00539f
Asquith,LIB,0,1,1,#ffb703
Asquith,LIB,0,2,1,#ffb703
Asquith,LIB,0,3,1,#ffb703
Asquith,LIB,0,4,1,#ffb703
Asquith,LIB,0,5,1,#ffb703
Asquith,LIB,0,6,1,#ffb703
Asquith,LIB,0,7,1,#ffb703
Asquith,LIB,0,8,1,#ffb703
Asquith,LIB,0,9,1,#ffb703
Asquith,LIB,0,10,1,#ffb703
Asquith,LIB,0,11,1,#ffb703
Asquith,LIB,0,12,1,#ffb703
Asquith,LIB,0,13,1,#ffb703
Asquith,LIB,0,14,1,#ffb703
Asquith,LIB,0,15,1,#ffb703
Asquith,LIB,0,16,1,#ffb703
Asquith,LIB,0,17,1,#ffb703
Asquith,LIB,0,18,1,#ffb703
Asquith,LIB,0,19,1,#ffb703
Asquith,LIB,0,20,1,#ffb703
Asquith,LIB,0,21,1,#ffb703
Asquith,LIB,0,22,1,#ffb703
Asquith,LIB,0,23,1,#ffb703
Asquith,LIB,0,24,1,#ffb703
Asquith,LIB,0,25,1,#ffb703
Asquith,LIB,0,26,1,#ffb703
Asquith,LIB,0,27,1,#ffb703
Asquith,LIB,0,28,1,#ffb703
Asquith,LIB,0,29,1,#ffb703
Asquith,LIB,0,30,1,#ffb703
Asquith,LIB,0,31,1,#ffb703
Asquith,LIB,0,32,1,#ffb703
Asquith,LIB,0,33,1,#ffb703
Asquith,LIB,0,34,1,#ffb703
Asquith,LIB,0,35,1,#ffb703
Asquith,LIB,0,36,1,#ffb703
Asquith,LIB,0,37,1,#ffb703
Asquith,LIB,0,38,1,#ffb703
Asquith,LIB,0,39,1,#ffb703
Asquith,LIB,0,40,1,#ffb703
Asquith,LIB,0,41,1,#ffb703
Asquith,LIB,0,42,1,#ffb703
Asquith,LIB,0,43,1,#ffb703
Asquith,LIB,0,44,1,#ffb703
Asquith,LIB,0,45,1,#ffb703
Asquith,LIB,0,46,1,#ffb703
Asquith,LIB,0,47,1,#ffb703
Asquith,LIB,0,48,1,#ffb703
Asquith,LIB,0,49,1,#ffb703
Asquith,LIB,0,50,1,#ffb703
Asquith,LIB,0,51,1,#ffb703
Asquith,LIB,0,52,1,#ffb703
Asquith,LIB,0,53,1,#ffb703
Asquith,LIB,0,54,1,#ffb703
Asquith,LIB,0,55,1,#ffb703
Asquith,LIB,0,56,1,#ffb703
Asquith,LIB,0,57,1,#ffb703
Asquith,LIB,0,58,1,#ffb703
Asquith,LIB,0,59,1,#ffb703
Asquith,LIB,0,60,1,#ffb703
Asquith,LIB,0,61,1,#ffb703
Asquith,LIB,0,62,1,#ffb703
Asquith,LIB,0,63,1,#ffb703
Asquith,LIB,0,64,1,#ffb703
Asquith,LIB,0,65,1,#ffb703
Asquith,LIB,0,66,1,#ffb703
Asquith,LIB,0,67,1,#ffb703
Asquith,LIB,0,68,1,#ffb703
Asquith,LIB,0,69,1,#ffb703
Asquith,LIB,0,70,1,#ffb703
Asquith,LIB,0,71,1,#ffb703
Asquith,LIB,1,72,1,#ffb703
Asquith,LIB,1,73,1,#ffb703
Asquith,LIB,1,74,1,#ffb703
Asquith,LIB,1,75,1,#ffb703
Asquith,LIB,4,76,1,#ffb703
Asquith,LIB,4,77,4,#ffb703
Asquith,LIB,4,78,4,#ffb703
Asquith,LIB,4,79,4,#ffb703
Asquith,LIB,4,80,4,#ffb703
Asquith,LIB,4,81,4,#ffb703
Asquith,LIB,4,82,4,#ffb703
Asquith,LIB,4,83,4,#ffb703
Asquith,LIB,4,84,4,#ffb703
Asquith,LIB,4,85,4,#ffb703
Asquith,LIB,4,86,4,#ffb703
Asquith,LIB,4,87,4,#ffb703
Asquith,LIB,4,88,4,#ffb703
Asquith,LIB,4,89,4,#ffb703
Asquith,LIB,4,90,4,#ffb703
Asquith,LIB,5,91,4,#ffb703
Asquith,LIB,5,92,5,#ffb703
Asquith,LIB,6,93,5,#ffb703
Asquith,LIB,6,94,6,#ffb703
Asquith,LIB,6,95,6,#ffb703
Asquith,LIB,6,96,6,#ffb703
Asquith,LIB,7,97,6,#ffb703
Asquith,LIB,7,98,7,#ffb703
Asquith,LIB,8,99,7,#ffb703
Asquith,LIB,8,100,8,#ffb703
Asquith,LIB,8,101,8,#ffb703
Asquith,LIB,8,102,8,#ffb703
Asquith,LIB,8,103,8,#ffb703
Asquith,LIB,8,104,8,#ffb703
Asquith,LIB,8,105,8,#ffb703
Asquith,LIB,8,106,8,#ffb703
Asquith,LIB,8,107,8,#ffb703
Asquith,LIB,8,108,8,#ffb703
Asquith,LIB,8,109,8,#ffb703
Asquith,LIB,8,110,8,#ffb703
Asquith,LIB,8,111,8,#ffb703
Asquith,LIB,8,112,8,#ffb703
Asquith,LIB,8,113,8,#ffb703
Asquith,LIB,8,114,8,#ffb703
Asquith,LIB,8,115,8,#ffb703
Asquith,LIB,8,116,8,#ffb703
Asquith,LIB,8,117,8,#ffb703
Asquith,LIB,8,118,8,#ffb703
Asquith,LIB,8,119,8,#ffb703
Asquith,LIB,8,120,8,#ffb703
Asquith,LIB,8,121,8,#ffb703
Asquith,LIB,8,122,8,#ffb703
Asquith,LIB,8,123,8,#ffb703
Asquith,LIB,8,124,8,#ffb703
Asquith,LIB,8,125,8,#ffb703
Asquith,LIB,8,126,8,#ffb703
Asquith,LIB,8,127,8,#ffb703
Asquith,LIB,8,128,8,#ffb703
Asquith,LIB,8,129,8,#ffb703
Asquith,LIB,8,130,8,#ffb703
Asquith,LIB,8,131,8,#ffb703
Asquith,LIB,8,132,8,#ffb703
Asquith,LIB,8,133,8,#ffb703
Asquith,LIB,8,134,8,#ffb703
Asquith,LIB,8,135,8,#ffb703
Asquith,LIB,8,136,8,#ffb703
Asquith,LIB,8,137,8,#ffb703
Asquith,LIB,8,138,8,#ffb703
Asquith,LIB,8,139,8,#ffb703
Asquith,LIB,8,140,8,#ffb703
Lloyd George,LIB,0,1,1,#ffb703
Lloyd George,LIB,0,2,1,#ffb703
Lloyd George,LIB,0,3,1,#ffb703
Lloyd George,LIB,0,4,1,#ffb703
Lloyd George,LIB,0,5,1,#ffb703
Lloyd George,LIB,0,6,1,#ffb703
Lloyd George,LIB,0,7,1,#ffb703
Lloyd George,LIB,1,8,1,#ffb703
Lloyd George,LIB,2,9,1,#ffb703
Lloyd George,LIB,2,10,2,#ffb703
Lloyd George,LIB,2,11,2,#ffb703
Lloyd George,LIB,3,12,2,#ffb703
Lloyd George,LIB,3,13,3,#ffb703
Lloyd George,LIB,4,14,3,#ffb703
Lloyd George,LIB,4,15,4,#ffb703
Lloyd George,LIB,4,16,4,#ffb703
Lloyd George,LIB,5,17,4,#ffb703
Lloyd George,LIB,5,18,5,#ffb703
Lloyd George,LIB,5,19,5,#ffb703
Lloyd George,LIB,5,20,5,#ffb703
Lloyd George,LIB,5,21,5,#ffb703
Lloyd George,LIB,5,22,5,#ffb703
Lloyd George,LIB,5,23,5,#ffb703
Lloyd George,LIB,6,24,5,#ffb703
Lloyd George,LIB,6,25,6,#ffb703
Lloyd George,LIB,6,26,6,#ffb703
Lloyd George,LIB,6,27,6,#ffb703
Lloyd George,LIB,6,28,6,#ffb703
Lloyd George,LIB,6,29,6,#ffb703
Lloyd George,LIB,6,30,6,#ffb703
Lloyd George,LIB,6,31,6,#ffb703
Lloyd George,LIB,6,32,6,#ffb703
Lloyd George,LIB,6,33,6,#ffb703
Lloyd George,LIB,6,34,6,#ffb703
Lloyd George,LIB,6,35,6,#ffb703
Lloyd George,LIB,7,36,6,#ffb703
Lloyd George,LIB,7,37,7,#ffb703
Lloyd George,LIB,7,38,7,#ffb703
Lloyd George,LIB,7,39,7,#ffb703
Lloyd George,LIB,7,40,7,#ffb703
Lloyd George,LIB,7,41,7,#ffb703
Lloyd George,LIB,7,42,7,#ffb703
Lloyd George,LIB,7,43,7,#ffb703
Lloyd George,LIB,7,44,7,#ffb703
Lloyd George,LIB,7,45,7,#ffb703
Lloyd George,LIB,7,46,7,#ffb703
Lloyd George,LIB,7,47,7,#ffb703
Lloyd George,LIB,7,48,7,#ffb703
Lloyd George,LIB,7,49,7,#ffb703
Lloyd George,LIB,7,50,7,#ffb703
Lloyd George,LIB,7,51,7,#ffb703
Lloyd George,LIB,7,52,7,#ffb703
Lloyd George,LIB,7,53,7,#ffb703
Lloyd George,LIB,7,54,7,#ffb703
Lloyd George,LIB,7,55,7,#ffb703
Lloyd George,LIB,8,56,7,#ffb703
Lloyd George,LIB,8,57,8,#ffb703
Lloyd George,LIB,8,58,8,#ffb703
Lloyd George,LIB,8,59,8,#ffb703
Lloyd George,LIB,8,60,8,#ffb703
Lloyd George,LIB,8,61,8,#ffb703
Lloyd George,LIB,8,62,8,#ffb703
Lloyd George,LIB,8,63,8,#ffb703
Lloyd George,LIB,9,64,8,#ffb703
Lloyd George,LIB,9,65,9,#ffb703
Lloyd George,LIB,9,66,9,#ffb703
Lloyd George,LIB,9,67,9,#ffb703
Lloyd George,LIB,9,68,9,#ffb703
Lloyd George,LIB,9,69,9,#ffb703
Lloyd George,LIB,9,70,9,#ffb703
Lloyd George,LIB,9,71,9,#ffb703
Lloyd George,LIB,9,72,9,#ffb703
Lloyd George,LIB,9,73,9,#ffb703
Lloyd George,LIB,9,74,9,#ffb703
Lloyd George,LIB,9,75,9,#ffb703
Lloyd George,LIB,9,76,9,#ffb703
Lloyd George,LIB,9,77,9,#ffb703
Lloyd George,LIB,9,78,9,#ffb703
Lloyd George,LIB,9,79,9,#ffb703
Lloyd George,LIB,9,80,9,#ffb703
Lloyd George,LIB,9,81,9,#ffb703
Lloyd George,LIB,9,82,9,#ffb703
Lloyd George,LIB,9,83,9,#ffb703
Lloyd George,LIB,9,84,9,#ffb703
Lloyd George,LIB,9,85,9,#ffb703
Lloyd George,LIB,9,86,9,#ffb703
Lloyd George,LIB,9,87,9,#ffb703
Lloyd George,LIB,9,88,9,#ffb703
Lloyd George,LIB,9,89,9,#ffb703
Lloyd George,LIB,9,90,9,#ffb703
Lloyd George,LIB,9,91,9,#ffb703
Lloyd George,LIB,9,92,9,#ffb703
Lloyd George,LIB,9,93,9,#ffb703
Lloyd George,LIB,9,94,9,#ffb703
Lloyd George,LIB,9,95,9,#ffb703
Lloyd George,LIB,9,96,9,#ffb703
Lloyd George,LIB,9,97,9,#ffb703
Lloyd George,LIB,9,98,9,#ffb703
Lloyd George,LIB,9,99,9,#ffb703
Lloyd George,LIB,9,100,9,#ffb703
Lloyd George,LIB,9,101,9,#ffb703
Lloyd George,LIB,9,102,9,#ffb703
Lloyd George,LIB,9,103,9,#ffb703
Lloyd George,LIB,9,104,9,#ffb703
Lloyd George,LIB,9,105,9,#ffb703
Lloyd George,LIB,9,106,9,#ffb703
Lloyd George,LIB,9,107,9,#ffb703
Lloyd George,LIB,9,108,9,#ffb703
Lloyd George,LIB,9,109,9,#ffb703
Lloyd George,LIB,9,110,9,#ffb703
Lloyd George,LIB,9,111,9,#ffb703
Lloyd George,LIB,9,112,9,#ffb703
Lloyd George,LIB,9,113,9,#ffb703
Lloyd George,LIB,9,114,9,#ffb703
Lloyd George,LIB,9,115,9,#ffb703
Lloyd George,LIB,9,116,9,#ffb703
Lloyd George,LIB,9,117,9,#ffb703
Lloyd George,LIB,9,118,9,#ffb703
Lloyd George,LIB,9,119,9,#ffb703
Lloyd George,LIB,9,120,9,#ffb703
Lloyd George,LIB,9,121,9,#ffb703
Lloyd George,LIB,9,122,9,#ffb703
Lloyd George,LIB,9,123,9,#ffb703
Lloyd George,LIB,9,124,9,#ffb703
Lloyd George,LIB,9,125,9,#ffb703
Lloyd George,LIB,9,126,9,#ffb703
Lloyd George,LIB,9,127,9,#ffb703
Lloyd George,LIB,9,128,9,#ffb703
Lloyd George,LIB,9,129,9,#ffb703
Lloyd George,LIB,9,130,9,#ffb703
Lloyd George,LIB,9,131,9,#ffb703
Lloyd George,LIB,9,132,9,#ffb703
Lloyd George,LIB,9,133,9,#ffb703
Lloyd George,LIB,9,134,9,#ffb703
Lloyd George,LIB,9,135,9,#ffb703
Lloyd George,LIB,9,136,9,#ffb703
Lloyd George,LIB,9,137,9,#ffb703
Lloyd George,LIB,9,138,9,#ffb703
Lloyd George,LIB,9,139,9,#ffb703
Lloyd George,LIB,9,140,9,#ffb703
Baldwin,CON,0,1,1,#00539f
Baldwin,CON,0,2,1,#00539f
Baldwin,CON,0,3,1,#00539f
Baldwin,CON,0,4,1,#00539f
Baldwin,CON,0,5,1,#00539f
Baldwin,CON,1,6,1,#00539f
Baldwin,CON,1,7,1,#00539f
Baldwin,CON,1,8,1,#00539f
Baldwin,CON,1,9,1,#00539f
Baldwin,CON,1,10,1,#00539f
Baldwin,CON,1,11,1,#00539f
Baldwin,CON,1,12,1,#00539f
Baldwin,CON,1,13,1,#00539f
Baldwin,CON,1,14,1,#00539f
Baldwin,CON,1,15,1,#00539f
Baldwin,CON,1,16,1,#00539f
Baldwin,CON,1,17,1,#00539f
Baldwin,CON,1,18,1,#00539f
Baldwin,CON,1,19,1,#00539f
Baldwin,CON,1,20,1,#00539f
Baldwin,CON,1,21,1,#00539f
Baldwin,CON,1,22,1,#00539f
Baldwin,CON,1,23,1,#00539f
Baldwin,CON,1,24,1,#00539f
Baldwin,CON,1,25,1,#00539f
Baldwin,CON,1,26,1,#00539f
Baldwin,CON,1,27,1,#00539f
Baldwin,CON,1,28,1,#00539f
Baldwin,CON,1,29,1,#00539f
Baldwin,CON,1,30,1,#00539f
Baldwin,CON,1,31,1,#00539f
Baldwin,CON,1,32,1,#00539f
Baldwin,CON,1,33,1,#00539f
Baldwin,CON,1,34,1,#00539f
Baldwin,CON,1,35,1,#00539f
Baldwin,CON,1,36,1,#00539f
Baldwin,CON,1,37,1,#00539f
Baldwin,CON,1,38,1,#00539f
Baldwin,CON,1,39,1,#00539f
Baldwin,CON,1,40,1,#00539f
Baldwin,CON,1,41,1,#00539f
Baldwin,CON,2,42,1,#00539f
Baldwin,CON,2,43,2,#00539f
Baldwin,CON,2,44,2,#00539f
Baldwin,CON,2,45,2,#00539f
Baldwin,CON,2,46,2,#00539f
Baldwin,CON,2,47,2,#00539f
Baldwin,CON,2,48,2,#00539f
Baldwin,CON,2,49,2,#00539f
Baldwin,CON,2,50,2,#00539f
Baldwin,CON,2,51,2,#00539f
Baldwin,CON,2,52,2,#00539f
Baldwin,CON,2,53,2,#00539f
Baldwin,CON,2,54,2,#00539f
Baldwin,CON,2,55,2,#00539f
Baldwin,CON,2,56,2,#00539f
Baldwin,CON,2,57,2,#00539f
Baldwin,CON,2,58,2,#00539f
Baldwin,CON,2,59,2,#00539f
Baldwin,CON,2,60,2,#00539f
Baldwin,CON,2,61,2,#00539f
Baldwin,CON,3,62,2,#00539f
Baldwin,CON,3,63,3,#00539f
Baldwin,CON,3,64,3,#00539f
Baldwin,CON,3,65,3,#00539f
Baldwin,CON,3,66,3,#00539f
Baldwin,CON,4,67,3,#00539f
Baldwin,CON,4,68,4,#00539f
Baldwin,CON,4,69,4,#00539f
Baldwin,CON,4,70,4,#00539f
Baldwin,CON,4,71,4,#00539f
Baldwin,CON,4,72,4,#00539f
Baldwin,CON,4,73,4,#00539f
Baldwin,CON,4,74,4,#00539f
Baldwin,CON,4,75,4,#00539f
Baldwin,CON,4,76,4,#00539f
Baldwin,CON,4,77,4,#00539f
Baldwin,CON,4,78,4,#00539f
Baldwin,CON,4,79,4,#00539f
Baldwin,CON,4,80,4,#00539f
Baldwin,CON,4,81,4,#00539f
Baldwin,CON,4,82,4,#00539f
Baldwin,CON,4,83,4,#00539f
Baldwin,CON,4,84,4,#00539f
Baldwin,CON,4,85,4,#00539f
Baldwin,CON,4,86,4,#00539f
Baldwin,CON,4,87,4,#00539f
Baldwin,CON,4,88,4,#00539f
Baldwin,CON,4,89,4,#00539f
Baldwin,CON,4,90,4,#00539f
Baldwin,CON,4,91,4,#00539f
Baldwin,CON,4,92,4,#00539f
Baldwin,CON,4,93,4,#00539f
Baldwin,CON,4,94,4,#00539f
Baldwin,CON,4,95,4,#00539f
Baldwin,CON,4,96,4,#00539f
Baldwin,CON,4,97,4,#00539f
Baldwin,CON,4,98,4,#00539f
Baldwin,CON,4,99,4,#00539f
Baldwin,CON,4,100,4,#00539f
Baldwin,CON,4,101,4,#00539f
Baldwin,CON,4,102,4,#00539f
Baldwin,CON,4,103,4,#00539f
Baldwin,CON,4,104,4,#00539f
Baldwin,CON,4,105,4,#00539f
Baldwin,CON,4,106,4,#00539f
Baldwin,CON,4,107,4,#00539f
Baldwin,CON,4,108,4,#00539f
Baldwin,CON,4,109,4,#00539f
Baldwin,CON,4,110,4,#00539f
Baldwin,CON,4,111,4,#00539f
Baldwin,CON,4,112,4,#00539f
Baldwin,CON,4,113,4,#00539f
Baldwin,CON,4,114,4,#00539f
Baldwin,CON,4,115,4,#00539f
Baldwin,CON,4,116,4,#00539f
Baldwin,CON,4,117,4,#00539f
Baldwin,CON,4,118,4,#00539f
Baldwin,CON,4,119,4,#00539f
Baldwin,CON,4,120,4,#00539f
Baldwin,CON,4,121,4,#00539f
Baldwin,CON,4,122,4,#00539f
Baldwin,CON,4,123,4,#00539f
Baldwin,CON,4,124,4,#00539f
Baldwin,CON,4,125,4,#00539f
Baldwin,CON,4,126,4,#00539f
Baldwin,CON,4,127,4,#00539f
Baldwin,CON,4,128,4,#00539f
Baldwin,CON,4,129,4,#00539f
Baldwin,CON,4,130,4,#00539f
Baldwin,CON,4,131,4,#00539f
Baldwin,CON,4,132,4,#00539f
Baldwin,CON,4,133,4,#00539f
Baldwin,CON,4,134,4,#00539f
Baldwin,CON,4,135,4,#00539f
Baldwin,CON,4,136,4,#00539f
Baldwin,CON,4,137,4,#00539f
Baldwin,CON,4,138,4,#00539f
Baldwin,CON,4,139,4,#00539f
Baldwin,CON,4,140,4,#00539f
Macdonald,LAB,0,1,1,#ee3224
Macdonald,LAB,0,2,1,#ee3224
Macdonald,LAB,0,3,1,#ee3224
Macdonald,LAB,0,4,1,#ee3224
Macdonald,LAB,0,5,1,#ee3224
Macdonald,LAB,0,6,1,#ee3224
Macdonald,LAB,0,7,1,#ee3224
Macdonald,LAB,0,8,1,#ee3224
Macdonald,LAB,0,9,1,#ee3224
Macdonald,LAB,0,10,1,#ee3224
Macdonald,LAB,0,11,1,#ee3224
Macdonald,LAB,0,12,1,#ee3224
Macdonald,LAB,0,13,1,#ee3224
Macdonald,LAB,0,14,1,#ee3224
Macdonald,LAB,0,15,1,#ee3224
Macdonald,LAB,0,16,1,#ee3224
Macdonald,LAB,0,17,1,#ee3224
Macdonald,LAB,0,18,1,#ee3224
Macdonald,LAB,0,19,1,#ee3224
Macdonald,LAB,0,20,1,#ee3224
Macdonald,LAB,1,21,1,#ee3224
Macdonald,LAB,1,22,1,#ee3224
Macdonald,LAB,1,23,1,#ee3224
Macdonald,LAB,1,24,1,#ee3224
Macdonald,LAB,1,25,1,#ee3224
Macdonald,LAB,1,26,1,#ee3224
Macdonald,LAB,1,27,1,#ee3224
Macdonald,LAB,1,28,1,#ee3224
Macdonald,LAB,1,29,1,#ee3224
Macdonald,LAB,1,30,1,#ee3224
Macdonald,LAB,3,31,1,#ee3224
Macdonald,LAB,3,32,3,#ee3224
Macdonald,LAB,3,33,3,#ee3224
Macdonald,LAB,3,34,3,#ee3224
Macdonald,LAB,3,35,3,#ee3224
Macdonald,LAB,3,36,3,#ee3224
Macdonald,LAB,3,37,3,#ee3224
Macdonald,LAB,5,38,3,#ee3224
Macdonald,LAB,5,39,5,#ee3224
Macdonald,LAB,5,40,5,#ee3224
Macdonald,LAB,5,41,5,#ee3224
Macdonald,LAB,5,42,5,#ee3224
Macdonald,LAB,5,43,5,#ee3224
Macdonald,LAB,5,44,5,#ee3224
Macdonald,LAB,5,45,5,#ee3224
Macdonald,LAB,5,46,5,#ee3224
Macdonald,LAB,5,47,5,#ee3224
Macdonald,LAB,5,48,5,#ee3224
Macdonald,LAB,5,49,5,#ee3224
Macdonald,LAB,16,50,5,#ee3224
Macdonald,LAB,16,51,16,#ee3224
Macdonald,LAB,16,52,16,#ee3224
Macdonald,LAB,16,53,16,#ee3224
Macdonald,LAB,16,54,16,#ee3224
Macdonald,LAB,16,55,16,#ee3224
Macdonald,LAB,16,56,16,#ee3224
Macdonald,LAB,16,57,16,#ee3224
Macdonald,LAB,16,58,16,#ee3224
Macdonald,LAB,16,59,16,#ee3224
Macdonald,LAB,16,60,16,#ee3224
Macdonald,LAB,16,61,16,#ee3224
Macdonald,LAB,16,62,16,#ee3224
Macdonald,LAB,16,63,16,#ee3224
Macdonald,LAB,16,64,16,#ee3224
Macdonald,LAB,16,65,16,#ee3224
Macdonald,LAB,16,66,16,#ee3224
Macdonald,LAB,16,67,16,#ee3224
Macdonald,LAB,16,68,16,#ee3224
Macdonald,LAB,16,69,16,#ee3224
Macdonald,LAB,16,70,16,#ee3224
Macdonald,LAB,16,71,16,#ee3224
Macdonald,LAB,16,72,16,#ee3224
Macdonald,LAB,16,73,16,#ee3224
Macdonald,LAB,16,74,16,#ee3224
Macdonald,LAB,16,75,16,#ee3224
Macdonald,LAB,16,76,16,#ee3224
Macdonald,LAB,16,77,16,#ee3224
Macdonald,LAB,16,78,16,#ee3224
Macdonald,LAB,16,79,16,#ee3224
Macdonald,LAB,16,80,16,#ee3224
Macdonald,LAB,16,81,16,#ee3224
Macdonald,LAB,16,82,16,#ee3224
Macdonald,LAB,16,83,16,#ee3224
Macdonald,LAB,16,84,16,#ee3224
Macdonald,LAB,16,85,16,#ee3224
